de_7_ball,de_14_inner,de_14_outer,de_21_outer
-0.112916672,-0.287102867,0.104629608,0.942981407
0.189153854,0.173297023,0.171634321,-0.332860206
0.318026349,-0.415176788,-0.082535659,-0.655936075
0.243688829,-0.348738534,-0.18479522,0.149683796
-0.288329262,0.831335538,0.168351561,-0.596131946
0.07560251,0.019182691,-0.014727031,-0.206483499
-0.285871204,0.050838997,-0.049405878,-0.072395904
0.146000362,0.039051561,0.020365613,-0.513711481
-0.172053809,-0.177496016,-0.041948788,0.030254858
0.474189903,0.009383748,-0.007802716,0.367934547
-0.369973665,-0.1691943,-0.01234592,0.839254997
0.23534626,-0.1830063,0.071546011,-0.767376884
0.050947199,-0.209204742,-0.039252724,0.12069065
-0.05277013,0.784742403,0.035044881,0.718154983
-0.392025304,-0.468616237,-0.049239801,-0.00451772
0.281637745,-0.577771248,0.172685969,-0.189009367
-0.143571496,-0.101434937,-0.024825065,0.972115011
0.020976858,0.562905088,-0.489443449,-0.918886142
0.526564869,-0.062652164,0.337602472,-1.208292103
0.032154996,0.357930776,0.01450938,0.249694844
-0.564515356,0.111529133,0.065674088,-0.104081769
0.078197988,0.10162952,0.066405445,0.489818793
0.152451973,-0.337851074,0.018649526,0.240160144
0.297379991,-0.074772544,0.101259515,-0.706613395
-0.426152193,-0.153270553,-0.32766528,0.472100574
0.071835892,-0.021706158,-0.148508435,0.267325747
0.118774803,-0.026340935,0.238125552,0.608965172
-0.490190294,0.258335127,0.263064125,-0.085191435
0.27443645,0.12719442,-0.187119055,-0.452214831
0.163697466,-0.155096809,0.159823667,-0.183106006
-0.406791598,0.119329331,0.114509482,-0.653643394
0.06152331,-0.049064063,-0.171061848,1.09219459
0.327037865,-0.455449031,-0.214709428,0.713869677
0.27882138,0.341737669,-0.216418088,-1.555451128
-0.264991235,-0.639962895,0.258784154,0.143260976
-0.500582332,0.317884367,-0.248198637,-0.407122277
0.485466745,0.17672993,-0.028387304,0.628959572
0.11006662,0.443128883,0.117874966,0.153904129
0.077852733,0.116483673,0.317212669,0.541813285
-0.198178597,-0.416975245,0.117357945,-0.934225508
0.085929646,0.217977413,-0.079327875,-0.07281641
0.200826465,-0.28047199,0.079481297,-0.506949753
-0.524340146,0.126977486,0.002621065,-0.008827434
-0.005304477,-0.1923464,-0.306947547,1.512572711
-0.020424353,-0.047122331,0.053310009,-0.933097769
0.256483593,0.300551097,0.016806961,-0.336454757
0.035015828,-0.29394979,0.086366752,0.175044895
0.03993211,0.210854123,-0.234454024,0.288936941
-0.208067292,0.362010505,0.102400437,0.017687804
0.130646722,0.437139361,0.170743173,-0.54460724
-0.217936549,-0.562190945,-0.170993782,0.515995163
0.33955468,-0.546329959,0.142715188,1.029815678
0.332840335,0.110930027,-0.087339093,0.098195276
-0.037361704,-0.141040262,-0.092504794,-1.205102134
-0.252330162,0.113113289,-0.114151279,0.010605788
0.088606962,0.229405578,0.125714853,-1.172904466
0.150097673,0.182366355,0.074368998,0.637811079
-0.558472687,-0.221499399,-0.251393282,-0.332364015
0.122468192,-0.929187299,0.209953528,0.232805736
0.441846877,0.742694631,0.051573603,1.311240916
-0.429602316,0.800022576,-0.046233104,0.438583196
0.005706892,-1.664140914,-0.23619004,0.132087525
0.020962463,-0.071285877,0.512652629,-1.166203631
0.105444533,0.989884678,-0.192375066,-0.226117863
0.096565207,0.453553957,-0.248166077,-0.279480298
0.181433156,0.552274719,-0.25493142,0.438543484
0.160141006,-1.283132035,0.200642758,0.172371578
-0.405051027,-1.072085807,0.220789946,-0.105984642
0.356630148,1.191457145,0.08479741,-0.15670892
-0.306223859,0.773611747,0.119735318,0.02736182
-0.170541072,-0.922842489,0.041523776,-0.080973512
-0.22929263,-0.975123237,-0.045076215,-0.090225305
0.249021426,1.115317273,-0.187185961,1.09227891
0.338531053,1.337408812,-0.314749861,-0.27574342
-0.178238436,-0.854942159,0.003383067,-0.732676658
-0.184366651,-0.714290617,0.254545392,0.482882277
0.003647643,0.070041783,0.110202619,-0.374345993
0.122675444,0.079598598,-0.106718887,-0.319188768
0.203701486,0.197981875,-0.043172103,-0.783199093
-0.205268954,0.224380203,0.26919683,0.709707557
0.03516774,-0.544170392,-0.044343839,1.18171418
-0.172226961,-0.568917466,-0.273781126,1.022095275
-0.149091651,1.151801553,0.120796659,-2.019854125
0.161415112,0.363544842,0.016675201,0.129620447
0.233634598,-0.822685455,-0.070605173,-0.317635778
0.113689975,-0.383347859,0.35984899,0.25185672
0.011550115,0.371326487,-0.217165166,0.662078056
0.251863366,0.127736357,0.031359604,-0.327220284
-0.404318342,-0.251714452,-0.213931128,-0.439204764
-0.575608633,0.11543666,0.145695292,0.755503832
0.065497181,0.27859079,0.125494968,-1.289085923
0.159966449,-0.080010034,-0.135604348,0.564297269
-0.092211181,-0.43742706,-0.153796984,0.420748189
0.665406163,0.373033452,0.136607765,0.328982374
-0.045993622,0.184248,0.1702958,0.830548584
-0.299421701,-0.285314439,-0.052587615,-0.917011605
-0.146952081,-0.093160746,0.164605505,0.121171388
0.288673053,-0.002406505,-0.075615262,-0.75597722
0.326506359,0.425288358,-0.311304723,0.445115493
-0.837526978,-0.05437458,-0.201940074,0.213540591
0.069006474,-0.33172115,0.447136141,1.079573183
0.174552221,0.445184227,0.233822172,-1.247604238
0.312220961,-0.204674908,-0.055002596,0.380127546
-0.094347697,-0.300737508,-0.235847276,-0.735605696
-0.477252225,0.291217495,-0.284198607,-0.236700614
0.394712329,-0.325331036,0.210829923,0.247031985
0.356629299,-0.062772786,0.053089039,0.500245415
-0.285215583,0.193157497,-0.095757925,0.248930088
-0.71885345,0.175219958,0.197004945,-0.260773636
0.488744637,0.082052395,-0.042399027,-0.259636734
0.25062526,-0.46804647,0.110864838,-0.599312492
-0.276371515,0.327555286,0.04681643,0.393371663
-0.032403198,-0.477546411,-0.229956272,0.160895059
0.107597769,-0.347761959,0.195335418,0.749642853
-0.16259916,0.692787466,0.161709815,0.17302141
0.002261827,0.438748297,-0.014757027,-1.773197021
0.309567599,-0.493382148,-0.359681525,0.131940296
0.097028593,0.024747063,0.062457408,0.503018363
-0.273898367,-0.173324606,0.07531307,-0.719225693
0.088447232,0.255344561,0.080184224,0.354733169
0.222979657,0.295525744,-0.166323097,0.993185692
-0.671201799,-0.390515741,-0.082498559,-0.078260131
0.081297266,-0.249317672,0.345107455,0.348413021
0.405170704,0.003058845,-0.147345654,-0.808543515
-0.172120294,0.113431046,-0.060856698,-0.337918998
-0.315100578,-0.165667853,0.147982921,-0.672849265
0.424439715,0.473413742,-0.039795815,0.748060906
0.823921827,-0.425460325,-0.192433335,0.446549906
-0.87434469,0.042470042,0.084890969,-0.400603009
-0.070404579,1.180673372,0.024529633,0.798587049
0.282367417,-0.717482292,0.185517101,-0.049679593
0.064501528,-0.174465599,-0.113952054,-0.063068021
0.088531237,-0.162120039,0.156360533,-0.740474902
-0.025154096,-0.011965721,-0.085448112,-0.247895098
0.166941156,0.340824204,-0.042634032,0.061733374
-0.294736524,-0.06894514,0.011891154,0.035374824
-0.680529527,-0.507309802,-0.065149281,0.675377066
0.358424347,0.295079332,-0.026490092,1.369782156
0.516429558,-0.258956927,-0.265478737,-0.22807742
-0.086195537,0.597182347,0.276106829,-1.842905715
-0.177645125,-0.155106474,0.059818546,1.405044727
0.316148864,0.294985774,0.080490966,-0.293898275
0.244706068,-0.171345658,-0.093320124,-0.048984137
-0.179201846,-0.49795411,0.008154997,-0.099780155
0.051910719,0.130862067,0.047682617,-0.913404493
0.035261941,0.242323411,-0.127057038,-0.475358699
-0.371621911,-0.154482268,0.038368861,0.317091858
-0.290001512,-0.032509826,-0.104477613,0.444436638
0.253268512,-0.066379602,0.105847213,0.951769929
0.316693208,0.301103887,0.110584265,0.269541546
-0.025310623,-0.06151243,0.019968476,-0.631718678
0.268944526,-0.148549295,-0.141723395,0.713855621
0.043324424,0.16337069,-0.096582264,-0.928917716
-0.349200043,0.375309671,-0.058538097,-0.023869911
-0.180808763,-0.289394294,0.320096241,0.371585609
-0.327069309,-0.438629462,-0.205079511,-0.142424532
0.062672768,0.230512961,-0.074592841,-0.981791373
0.661355527,-0.369699137,-0.113565227,-0.009699414
-0.001839807,-0.273845663,0.283480475,0.582270454
-0.047139042,0.257964433,0.204815177,0.886458367
-0.262546473,0.246213916,-0.006312656,0.081073688
-0.120714651,0.138108064,0.00601091,-0.121020035
-0.022387012,0.176948441,-0.236806867,-0.475236015
-0.015975692,0.128909971,0.05381676,0.22051826
0.12223125,-0.340305689,-0.135775483,-0.430648288
0.297384678,0.031768353,-0.156098775,-0.777172831
-0.191584599,-0.62624947,0.091740997,0.971545603
-0.302672811,0.371058015,0.196240399,0.308986704
0.095740364,0.022509038,-0.024825215,0.353007258
0.130800808,-0.266637761,-0.006589245,-0.530214017
-0.243589402,-0.237254819,-0.032775392,-1.213459835
0.340495185,0.806103549,0.100974999,0.341260962
-0.136401063,0.173823115,0.038010509,0.949811088
-0.304272583,-0.077246483,-0.405733919,-0.226919118
0.079698311,-0.272057634,0.133018644,0.061622529
0.17493249,-0.131421998,0.299630559,0.421509252
0.055284055,0.207940666,0.043313355,1.197335267
-0.004154328,-0.500076271,-0.318592019,-1.042607012
0.127687825,0.111947277,0.190832514,-0.875867524
0.141876487,-0.283177116,-0.07128596,0.579133018
0.010544223,0.595951767,0.081453071,0.377101941
-0.333973346,0.087415089,-0.113750925,0.813310966
-0.342362648,0.08816856,-0.161212796,-0.879648384
0.087007627,-0.28773569,0.083110011,0.00083805
0.004149259,0.111836577,-0.052628393,-0.692382674
0.287656265,0.163934289,0.080645685,0.083600238
0.339582792,-0.320156388,0.111611948,1.155912636
-0.666625439,-0.008807612,0.177461897,-0.601079798
0.222623693,-0.180444629,-0.020586387,0.810058206
-0.076240089,0.3386696,0.03421519,-0.752438169
0.079663493,0.599518919,-0.208565776,0.267191942
-0.076109349,-0.30140385,-0.236174085,-0.351185075
0.211275405,-0.307510297,0.105693349,0.248716985
-0.033801977,0.61062288,-0.108641357,-0.10109359
0.004761162,-0.258163282,0.028651427,-0.092382301
-0.33423767,-0.559228323,-0.012677817,0.082287545
0.109420939,-0.017777231,0.04060479,-1.089307353
0.371395138,0.344565334,0.305466617,1.134776197
0.071739547,-0.019450109,0.084128801,0.08411911
0.087908592,0.017824943,0.060311453,-0.231197923
-0.513604278,0.28794515,-0.126874169,0.798723654
0.053593573,-0.028758518,-0.274109182,-0.288718612
0.276111791,-0.336476588,-0.05427772,-0.613014849
0.083988094,-0.038743396,0.133457778,-0.391971976
-0.125597025,-0.007382937,0.041076558,1.11069686
-0.516283717,-0.201889805,-0.164793239,0.312711349
0.385393797,0.408455832,0.092020562,-0.201820928
-0.250541171,0.025752317,0.202914898,-1.184821393
0.042676326,0.549356628,-0.339469619,-0.200568867
0.41777228,-0.52856853,0.413043501,1.815814697
0.085151668,0.011866136,0.085247192,-0.541039393
0.142460451,-0.310620401,-0.102736522,0.294766515
0.028235285,-0.005455229,-0.092381776,-0.266330673
0.10915365,-0.337233416,0.102632421,-0.12601731
-0.439796465,-0.135398913,-0.245251637,0.37402321
0.093428502,0.717183896,0.003950509,-1.106663971
-0.131351614,0.227581927,0.255473996,-0.865284215
-0.07761646,-0.188362961,-0.542171919,1.121015954
-0.376871041,0.526393615,-0.193686536,0.347195393
0.269965856,-0.938786079,0.22804635,0.561261529
0.523973408,-0.220315468,0.365895696,0.423234709
-0.197364336,0.493650195,0.007933963,-0.330919232
-0.20432577,0.087504153,0.403972854,-0.818764948
-0.104974032,-0.072448981,-0.280677175,0.490267475
0.490112043,0.280029023,-0.197044687,-0.482757811
-0.12311098,0.101636587,-0.099191379,0.503923048
-0.32928429,0.053258458,-0.027648299,0.026044472
-0.096000561,-0.432242156,-0.033045609,0.484592441
-0.011823656,0.243650767,0.064202581,0.121074039
0.06092558,0.632267708,0.211470279,-0.312684054
-0.135478409,-0.664470528,-0.160524213,-1.165768639
0.300203807,-0.57509575,-0.125273206,-0.470118755
-0.043389289,0.061849052,0.018534031,0.982386767
0.108464815,0.307505651,-0.187285806,0.566368882
-0.308146706,-0.185516284,0.308302524,-1.123706328
0.06660959,-0.049690379,0.242420952,0.640851079
0.418253651,0.742137144,-0.18233725,0.946158031
-0.175416371,0.386786501,-0.183706945,-0.812538906
-0.280970105,-0.363296087,0.326683083,1.532424394
-0.336245678,-0.825591551,-0.22472075,0.136773253
0.265675308,0.297614352,0.121725964,-1.134513907
0.125479176,0.124236437,-0.177975585,-0.370493805
0.160290182,-0.072503955,0.233534057,0.026596676
0.069385403,-0.095368895,-0.541076599,0.182444353
-0.046035482,0.092446372,0.161431056,-1.291536066
-0.05461314,0.077324922,0.4176455,1.375225242
-0.199046812,-0.022918452,-0.00653924,-0.176861281
-0.102873879,-0.159121344,-0.22442636,0.98504442
0.245860369,-0.238325045,0.193230469,-0.56733997
-0.246424779,0.103477053,-0.166754967,-0.613386346
0.026458925,0.02059448,0.088728107,0.853229224
-0.101188338,0.057908948,-0.172243725,-0.919880668
0.055795679,0.614686591,0.294570531,-0.241755266
-0.008512581,-0.226275422,-0.226734953,0.057329004
0.327401032,-0.213376545,-0.268764269,0.12174432
-0.19522751,-0.270971439,0.335472805,0.439996844
0.209864474,-0.042825785,0.110621348,0.954813027
0.40110911,-0.29876013,-0.158550784,-0.831880519
0.006145625,-0.044112175,-0.017919605,0.41032403
-0.516379371,0.081310735,-0.041371675,-1.480945533
-0.395874326,0.51803413,0.229473066,-0.172269541
0.149774593,0.296376674,-0.124779343,0.251219377
-0.020403065,-0.121890466,0.034857984,1.274922868
-0.056422599,-0.020506924,0.008306855,-0.076074666
-0.060267752,-0.789722026,-0.093130258,-0.772046548
0.145416307,0.698839166,-0.034495421,0.08901425
0.292773769,-0.160017171,0.022754176,0.592161037
0.268310557,0.131807768,0.149700219,-0.022421938
0.003372203,-0.143387913,-0.09695581,0.474114264
0.131337639,-0.076281636,0.150294441,-1.286556086
0.043211718,-0.476001984,0.053336958,0.416405064
-0.285823412,-0.20480142,-0.070741788,-0.229071588
-0.093010146,0.522308925,-0.006192987,0.655151808
-0.357948554,0.352296805,0.041646967,-0.315064033
0.130950986,0.191953196,0.065426091,0.29235844
-0.272601662,-0.559001078,-0.403718836,0.330851579
0.362532383,0.784815939,0.006393765,0.992697221
0.22879485,-0.875078419,0.093768717,-0.864645972
0.143797482,0.211293371,0.305265405,-0.617890103
-0.072675036,0.204513961,-0.299493892,0.098988488
-0.066617653,0.251871938,0.309525903,0.594903457
-0.010188804,-0.808360481,-0.090463123,-0.832777699
-0.413777538,-0.228643277,-0.113794349,0.088232141
0.254842356,0.393751623,0.321304331,-0.235019859
-0.134245848,0.148352477,0.146886344,0.219930935
0.448010116,0.343056853,-0.586929205,1.211409604
-0.23393545,-0.468806503,-0.070293664,-0.786566248
-0.184293089,0.232652214,0.340018748,0.757911416
0.220495091,-0.48478837,0.022521917,-0.227418522
-0.189948843,0.47427701,-0.437503787,-1.573851266
0.253219336,0.311969428,0.212072319,0.275015019
0.247421146,-0.334562993,-0.086077876,0.399785988
-0.400550925,-0.109521667,0.143459411,0.266548062
0.050918094,0.231662515,-0.025678219,0.282898363
-0.027648065,-0.322826731,0.11524377,-1.094169115
0.153514211,0.227605695,-0.262479728,1.289961471
0.119553823,-0.124291186,-0.138099936,-0.596640524
-0.54208472,-0.170991669,0.250644062,0.155968559
0.14157138,0.092037155,0.167000991,-0.559389769
-0.060860958,-0.071102716,-0.206307605,0.246218854
0.075164586,0.334236973,0.171303549,0.577271521
0.120231776,0.087069674,0.08702306,-0.341251979
-0.277206703,-0.160852038,-0.120648504,-0.167759261
0.262146416,-0.198565345,-0.213420585,-0.691240399
0.263699606,0.293274588,0.10307452,-0.447721091
-0.307941392,0.261862552,0.0027764,1.295585134
0.022317648,-0.13655141,0.097095183,-0.209056737
0.074684659,-0.331526228,0.027554141,0.824699951
0.143137061,0.430351337,0.054069036,-0.314183376
-0.318968401,0.028887908,-0.039792016,-1.119855016
0.062040852,-0.09843778,-0.251817526,0.308993686
-0.006295738,-0.137688904,-0.315130796,-0.316285553
0.033654354,-0.304967346,0.31545565,1.146399391
-0.40240071,0.280742408,0.357679771,-0.072745728
0.424469891,-0.036283993,-0.149414607,0.245809594
0.014530396,0.196034865,-0.266945067,-1.059891806
-0.134223403,-0.108443771,0.184485836,0.481468548
-0.058058214,-0.727646261,0.173362059,0.065295445
0.206849384,-0.058891995,0.266513491,-0.054926462
0.287785596,0.250945317,-0.199813732,-0.448429439
-0.321946552,-0.002359277,-0.404888769,0.321106698
-0.270866015,0.118731691,0.166205651,-0.196607174
0.529716287,0.569854018,0.140652065,0.146884031
-0.172436743,0.303031579,-0.106150255,-0.144499482
-0.344763456,-0.249386059,-0.117232896,0.49084889
0.049665243,-0.036322065,0.052255222,-0.271982579
0.135084585,-0.489365006,-0.095957906,-0.389463526
-0.030053571,-0.02967411,0.079674088,0.151490892
0.0540217,-0.140938159,-0.073182917,-0.266099337
-0.531916103,-0.085490548,0.153408085,0.735126751
0.579548557,-0.154680816,0.177512008,-0.32250906
0.60644383,-0.060935321,-0.073607118,0.536858214
-0.098875108,0.422598346,-0.412080259,-0.159701373
-0.232947523,-0.241799291,0.333378029,-0.162465157
-0.409620021,0.02682281,0.147583901,-0.315113625
0.320990697,-0.31737926,-0.128603387,-0.0009629
0.101000892,-0.300536401,-0.117018058,-0.637325393
-0.227672991,0.714550941,0.225986714,0.47679829
-0.073578489,0.156720481,-0.329225102,1.20108163
0.007927102,0.097758236,-0.085074368,-0.112956737
0.11232803,-0.160810864,0.307885268,0.009239217
-0.10086622,-0.10012935,-0.073553397,0.654453811
-0.204627428,-0.034163338,-0.06400511,-1.874335269
0.317617359,0.27426921,0.041085427,-0.219112579
0.138164416,0.076265034,0.01306487,0.113575467
-0.309489357,-0.49308037,-0.011386601,0.823056835
-0.186544905,-0.200212324,-0.0513937,-0.863490263
0.331060349,-0.177701882,0.276022421,0.819034155
0.372855269,0.254181645,-0.126336285,0.230772559
-0.344609246,-0.274971102,-0.34658352,0.124707457
-0.404630463,0.671051616,0.210141495,-0.42301604
-0.046821318,0.421666805,-0.095412923,-1.052583596
0.066532009,-0.744931544,0.022862133,0.639728834
-0.052948967,-0.461295223,-0.033706388,1.70612721
0.152783369,0.537319512,0.22601611,-2.083323021
0.281878309,0.258151693,-0.32161806,-1.679334446
0.114230721,-0.419315601,-0.161888831,1.572249513
-0.01879114,-0.157155274,0.378874569,2.115188769
0.113125278,0.18118942,0.400133217,-1.435757742
-0.470345078,-0.125971219,-0.501282284,-0.753133992
0.081115511,0.294349079,-0.451740633,1.111000808
-0.335059403,0.111814799,0.243202762,1.124448656
0.138022884,-0.439683838,0.496628751,0.406350102
0.054824741,0.069394214,-0.178884223,1.116516591
-0.18510608,0.366502724,-0.156550217,-2.221264852
0.385302401,-0.280015903,-0.024343859,-1.458468981
-0.010134249,-0.026530331,-0.039216389,1.026146329
-0.13727798,0.443029228,0.063370096,1.135257278
0.377753966,0.263975804,-0.124279392,-3.522665224
0.038997846,-0.425386208,0.083331422,-0.195474186
-0.361520784,-0.319433853,-0.21694896,3.896851289
0.028607685,0.082625054,0.0420792,0.561430376
-0.011588158,-0.241294301,0.382645372,-2.479082813
0.372815784,0.283237068,-0.17397999,0.005083169
-0.420806754,0.03304227,0.109428094,2.99551068
-0.257806355,-0.208441744,0.216169374,-0.249341796
0.292342185,0.362605429,-0.197246842,-2.977703292
0.087917943,-0.041546778,-0.011797381,0.244871036
-0.127316782,0.330778402,-0.101926848,1.281980029
-0.25986214,-0.26554759,0.159739454,-0.663571221
0.883305376,0.147736477,0.163908222,0.772415134
-0.312322749,-0.057798888,-0.075330223,-0.4428974
-0.044316927,-0.291808675,-0.348053259,-0.457476421
-0.150413032,0.082087317,0.139631693,0.583840629
0.212341468,0.369446484,-0.094311865,1.421833977
-0.240097312,0.056725256,-0.145546708,-1.680050016
0.175475833,-0.54543251,-0.127420874,-1.623419884
0.341024239,-0.555130344,0.392895374,0.998333148
-0.076231903,0.176348263,-0.013606381,1.528254193
-0.590713699,0.182549675,-0.14082643,-1.799882184
0.08385318,0.223219012,0.193901434,-1.09759312
0.212683912,0.299970056,-0.204274052,1.962069188
0.030343718,-0.093658286,0.282892543,1.330212099
0.015181579,-0.225138773,0.071381626,-1.33566369
0.242155552,0.208499596,-0.179445643,-1.029899388
0.165441585,0.220734107,-0.400569659,0.371055846
-0.589539245,-0.047266968,-0.019950361,-0.050914781
-0.374766015,0.045976627,0.411801899,0.659095691
0.237225233,-0.276999264,-0.365787535,-0.07682742
0.192393564,-0.252253947,0.142841147,-1.043859726
0.031935699,0.200175159,0.090683338,0.942928062
0.144800524,0.10417567,0.030062182,0.106575422
0.245894701,-0.288635875,0.162412513,0.044180766
-0.00234248,0.127852668,-0.065210858,-0.275767872
-0.101288666,-0.122997219,-0.033041353,-1.139989987
-0.264442318,-0.028841637,-0.035626741,1.329877826
-0.13013388,0.681956048,0.290475505,-0.846805773
-0.047410525,-0.481782456,-0.325382765,0.040079381
-0.099207228,-0.184499564,-0.049464296,1.338042753
0.105807811,0.56932225,0.088203814,0.272995262
-0.077702213,-0.52343123,-0.045161181,-1.234941957
0.333996846,0.064481235,0.007368462,-0.74620285
0.22432161,-0.276068289,-0.22239177,0.499696059
-0.241983396,0.22320297,0.08567304,0.805565434
0.105150959,0.1817083,0.131890516,-0.10803294
-0.118139217,0.120286016,0.124317666,0.460857618
-0.40341112,-0.594650813,-0.119378271,-0.630323742
-0.047999111,-0.147531787,0.158055086,-0.422778805
-0.028153407,0.237616085,-0.163886244,0.179142456
0.166092975,0.327242348,-0.146753568,-0.530122975
0.170808995,-0.01486191,0.04808008,-0.786253908
0.313066345,0.014000531,0.3256384,1.113758503
-0.043475086,-0.08930824,-0.312117723,1.165170118
-0.423570444,-0.593769164,-0.097463714,-0.446127974
0.348429305,0.026158465,0.086106262,0.150245726
0.036392724,1.177281406,0.172390121,0.201702289
-0.252012767,-0.138557501,-0.071543087,-1.068999876
-0.065170495,-0.761250861,-0.109121207,-0.28352052
-0.122883913,0.321104709,0.101093026,-0.125464427
0.172498797,-0.290247797,-0.199017877,-0.418012773
0.061496861,-0.536881857,-0.121391712,1.334885445
-0.040837119,-0.197223021,0.465803686,-0.271638355
-0.267324918,0.93390374,0.129223664,0.366308094
0.079102302,0.078501388,-0.451375145,0.562663848
0.346591356,0.457504935,0.033352077,-1.151913299
0.252484593,-0.213078272,0.295237878,-0.103195485
-0.472021422,-0.667481395,-0.198419986,-0.799026924
-0.289562047,-0.091220637,-0.096777942,0.846078652
0.478211463,1.082123853,0.163928307,0.46773159
0.303303401,-0.891986508,-0.03306361,-0.3165661
-0.017647974,-0.551725792,-0.20004095,-0.830153306
-0.19749853,0.102332222,0.263107351,-0.68563128
0.092784842,0.995579532,0.050700005,0.883328
-0.405244275,-0.528727232,0.127662119,0.833259016
-0.064188189,-0.442080845,0.105667992,-0.497225437
0.346556011,0.459534141,-0.21088742,-0.184942242
0.038722528,-0.332352773,0.033403186,-0.230300574
-0.390712729,0.045875634,-0.137860621,0.971830887
-0.078541274,0.595133957,-0.161986504,-0.638977859
0.525031469,0.145337299,0.09195561,-0.721206389
-0.13899071,-0.725460905,-0.013470808,1.536830859
-0.184902631,-0.299938462,-0.208563503,-1.371347653
0.178183999,0.500911414,0.549309088,0.759731737
0.065711121,-0.240379139,-0.021395541,0.122987325
-0.078326872,-0.405877094,-0.102214123,0.629873359
-0.092888215,0.989819652,0.170010297,-0.128276802
0.141034883,-0.347389773,0.163416741,-0.272278328
0.301964709,0.268308489,-0.251776342,-0.4504036
-0.545463266,-0.610502538,-0.281754512,-0.319478061
0.095565781,-0.023943471,-0.292630261,-0.542970123
0.355768356,-0.613798032,0.255826917,0.549229599
-0.240901755,0.679555855,-0.215116185,0.22865525
-0.295912112,0.098261437,-0.000681406,-0.460988007
0.103582531,0.385404339,0.627016025,-0.404208555
0.070234027,0.097323242,-0.344673882,1.275675257
0.159139633,-0.572384604,0.060116097,1.027967321
0.019502157,0.004966124,-0.109785144,-0.902655393
-0.226940644,0.099718561,0.232917228,0.290918381
0.168361637,-0.497593137,-0.292399322,-0.238614914
-0.031314705,-0.083468155,0.03312057,0.401812611
-0.063063449,0.667737511,0.219013417,-0.634727901
-0.271183529,0.058261451,-0.321872183,0.360412332
0.162601125,-0.125299512,-0.005098601,-0.530093083
0.53730155,-0.016101608,0.287095655,-0.713016611
0.184322507,-0.022480825,0.099429173,-0.026739899
-0.089207101,-0.012702976,-0.112043811,0.38429332
-0.916687768,-0.041512855,-0.262007563,0.553260906
0.310708874,0.237344576,0.047297089,0.766659077
0.041804009,-0.302023575,0.152551157,-0.599460907
0.067795032,-0.479573386,0.046392072,-0.079047047
-0.211582761,0.456740041,-0.172637648,-0.069194746
0.385027817,0.174395818,-0.033642485,-0.974536545
-0.213924899,-0.1923426,-0.139737358,0.559046145
-0.058145932,-0.15724204,0.142426144,-0.068923269
0.322816455,0.221017306,0.115129049,0.608355256
-0.042451932,0.117621363,0.183295906,0.078397173
0.146380429,-0.094490394,-0.374120941,-0.366505907
-0.114417782,-0.061810759,0.44183775,0.27971369
-0.132017655,0.175417319,-0.123394291,0.058756316
-0.185903458,0.09095242,-0.245413455,-0.311233772
0.249382807,-0.075932848,-0.098348394,-0.815806464
-0.09756294,-0.530258922,0.076217782,0.833543703
-0.089307122,-0.463835714,0.216852885,0.447453043
0.115181162,0.779571497,-0.074842232,0.21597847
0.198323207,0.283679871,0.118392249,-0.055015095
0.156291822,-0.162673923,-0.025911139,-0.158979609
-0.32716971,-0.189625875,-0.167299609,-0.252053097
-0.131725749,0.245812204,-0.073198076,0.394530728
-0.295463276,0.281333004,0.169169714,-0.730773025
0.345563216,0.068279065,-0.078027414,0.634435395
0.093156142,-0.343305627,-0.06943801,1.216050887
0.027621645,-0.114711408,-0.019554366,-1.701209702
-0.098368012,-0.15226668,0.119566182,0.35484062
0.139553573,0.085211516,-0.061669689,-0.625352823
0.159258157,0.096823965,0.001410444,-0.056158878
-0.27033049,0.239282863,0.068668411,0.575201082
-0.203577431,-0.295290695,0.016808196,-0.126774887
0.203355491,-0.310639099,0.00266044,0.490954552
0.123644404,-0.030196677,0.046622948,-0.064951382
-0.229967474,0.358524808,-0.075429254,0.606520326
0.297424707,0.194664192,-0.146442968,-0.530523942
-0.165176239,0.300103244,0.010208472,-0.318962479
0.147164318,0.628732299,-0.054789773,-0.302436811
-0.166974139,-0.676697508,0.220769476,-0.493512775
-0.224354329,-0.029114025,-0.185140791,0.431729581
0.103534528,-0.620294564,0.159376382,0.606994303
-0.131214877,-0.153863765,-0.069128166,0.422832599
0.167568422,-0.039112989,-0.076200957,-0.251633016
0.558863227,-0.179481229,0.122367699,-1.620876939
0.017387558,0.53864368,0.135484403,0.891002717
-0.170315822,0.117048021,-0.047095738,0.158446302
-0.403867945,0.467684259,0.016184892,0.592815496
-0.232006024,-0.296910818,0.075454455,-0.463039995
0.37413596,-0.399480899,-0.25778194,0.12026961
0.093786863,0.317005984,-0.227874578,-0.247471031
-0.046341158,0.103877823,0.049711719,1.186499548
0.229286137,0.044094373,0.17762373,-0.481556965
0.185595485,-0.303473803,-0.032434203,0.237986673
-0.368787193,-0.260995746,0.157991353,-0.815794733
0.043542623,0.358496481,-0.175888649,0.281430926
-0.199751493,-0.530138049,0.231998288,0.203351641
0.097310443,0.096547662,-0.099888321,-0.34464329
-0.114858507,-0.051470993,0.067460907,0.314501148
-0.027360626,0.59425396,-0.09752409,-0.927473694
0.223956373,0.14992448,-0.151359208,0.085605707
0.060407122,0.012366655,0.034796696,0.269788712
0.037178203,-0.3836187,0.315270855,0.310221314
-0.116411233,-0.040215969,0.069965806,0.794985672
